Date,Location,Hum,Hum5,Hum10,Hum15,Hum20,Hum25,Hum30,Raf,Raf5,Raf10,Raf15,Raf20,Raf25,Raf30,RfD,RfD5,RfD10,RfD15,RfD20,RfD25,RfD30,Tav,Tav5,Tav10,Tav15,Tav20,Tav25,Tav30,Tmi,Tmi5,Tmi10,Tmi15,Tmi20,Tmi25,Tmi30,Tmx,Tmx5,Tmx10,Tmx15,Tmx20,Tmx25,Tmx30,LandUse,Mosq
2012.8.7,Congress,0.48,0.5214,0.59,0.623466667,0.65735,0.68528,0.666833333,0,0,11,12,109,197,209,0,0,1,1,5,10,13,30.8,157.3,303.5,444,575.5,692.1,792.9,26.7,138.4,264.5,388.2,505.7,607.8,691.6,34.9,177.7,342.8,503.4,651.1,782.5,898.4,2,78
2012.8.8,Congress,0.516,0.5102,0.5707,0.6062,0.64195,0.67404,0.661466667,0,0,11,11,107,153.5,209,0,0,1,1,4,9,12,29.6,157.3,306,446.9,579.9,696.7,797.2,25.8,138.3,266.4,389.6,507.4,612.7,696.7,33.5,177.1,345,507.5,657.4,787.7,901.6,2,16146
2012.8.9,Congress,0.635,0.5096,0.5555,0.592666667,0.6251,0.66184,0.6562,0,0,11,11,22.5,145,204,0,0,0,1,3,8,11,29.2,155.7,306.6,448.4,585.5,703.2,801,26.5,136.6,266.5,389.9,510.8,618,701.8,33.7,175.3,345.8,508.4,664.3,794.9,906.3,2,54
2012.8.10,Congress,0.694,0.5364,0.5467,0.589666667,0.62005,0.65144,0.649533333,0,0,0,11,22,111,197,0,0,0,1,3,7,11,27.1,153.2,307.3,449.4,588.8,712.5,806.4,25.3,135.1,270.3,392,515.3,625.5,707.7,29,173.3,347.9,509.6,667.8,807.6,913.1,2,68
2012.8.11,Congress,0.65,0.5732,0.55,0.593666667,0.62105,0.64708,0.648566667,0,0,0,11,22,109.5,197,0,0,0,1,2,6,10,27.9,148.3,305.1,448.4,588.3,717.6,808.8,24.6,132.5,269.1,393.1,516.4,631.7,712.1,30.7,166.5,344,506.1,665.4,811.3,913.6,2,26
2012.8.12,Congress,0.803,0.595,0.5582,0.591666667,0.61635,0.64488,0.644866667,32,0,0,11,12,109,153.5,1,1,1,2,2,6,10,25,144.6,301.9,448.1,588.6,720.1,810.5,21.8,128.9,267.3,393.4,517.1,634.6,714.9,27.9,161.8,339.5,504.6,665.2,812.9,914.6,2,87
2012.8.13,Congress,0.65,0.6596,0.5849,0.600333333,0.61955,0.64548,0.644266667,0.5,32,32,43,43,139,177,1,2,2,3,3,6,10,26.8,138.8,296.1,444.8,585.7,718.7,812.4,21.9,124,262.3,390.4,513.6,631.4,716.2,32,154.8,331.9,499.8,662.3,812.2,916.2,2,110
2012.8.14,Congress,0.643,0.6864,0.598,0.599133333,0.6161,0.63736,0.6361,12.5,32.5,32.5,43.5,43.5,55,143.5,1,3,3,3,4,6,10,26.6,136,291.7,442.6,584.4,721.5,819.3,23.1,120.1,256.7,386.6,510,630.9,719.1,30.6,153.3,328.6,499.1,661.7,817.6,927.2,2,2
2012.8.15,Congress,0.88,0.688,0.6122,0.5938,0.61425,0.63364,0.630766667,176,45,45,45,56,67,154.5,1,4,4,4,5,7,10,23.9,133.4,286.6,440.7,582.8,722.2,823.9,22.3,116.7,251.8,387,508.7,632,723.1,27.1,150.2,323.5,498.1,659.8,818,932.5,2,17
2012.8.16,Congress,0.688,0.7252,0.6492,0.6084,0.62655,0.64188,0.6366,0,221,221,221,232,243,330,0,4,4,4,5,6,9,25.9,130.2,278.5,435.3,578.6,718.5,822.4,22.5,113.7,246.2,382.8,506.8,630.1,723.7,29.4,148.3,314.8,492.3,654.4,813.7,930.5,2,33
2012.8.17,Congress,0.74,0.7328,0.6639,0.6164,0.62695,0.63964,0.633266667,0,221,221,221,232,233,328,0,3,4,4,5,5,8,27.8,128.2,272.8,430.1,576.3,716.8,821.9,24.5,111.6,240.5,378.9,505,628.7,721.2,32,147,308.8,486.5,651.6,812.2,931.3,2,26
2012.8.18,Congress,0.803,0.7202,0.6899,0.63,0.6303,0.63968,0.6295,1,189,221,221,232,232,243.5,1,3,5,5,6,6,8,27.4,131,269.8,427.1,575.8,716.7,825.7,26,114.3,238.3,376.6,504.7,627.9,723.3,29.3,151.1,305.9,483,650.9,813.4,936.7,2,2
2012.8.19,Congress,0.758,0.7508,0.7186,0.648933333,0.63705,0.64304,0.631733333,4,189.5,222,222,233,233,244,1,3,6,6,6,7,9,27.8,131.6,267.6,423.3,574.2,716,827.2,25.7,118.4,238.5,375.1,505,628.4,727.3,31.2,148.4,301.7,477,647.5,810.1,935.8,2,5
2012.8.20,Congress,0.874,0.7738,0.7309,0.666066667,0.6388,0.64616,0.634533333,75,181,226,226,226,237,248,1,3,7,7,7,8,9,24.9,132.8,266.2,419.4,573.5,715.6,827.4,23.7,121,237.7,372.8,508,629.7,728.8,27.3,149,299.2,472.5,647.1,808.8,935.6,2,11
2012.8.21,Congress,0.854,0.7726,0.7489,0.690333333,0.64945,0.65576,0.638866667,158.5,80,301,301,301,312,313,1,4,8,8,8,9,9,25.2,133.8,264,412.3,569.1,712.4,824.7,23.1,122.4,236.1,368.6,505.2,629.2,728.6,28.9,149.2,297.5,464,641.5,803.6,932,2,0
2012.8.22,Congress,0.805,0.8058,0.7693,0.7112,0.66375,0.66272,0.6427,24.5,238.5,459.5,459.5,459.5,470.5,470.5,1,5,8,9,9,10,10,22.4,133.1,261.3,405.9,563.2,709.4,822,20.2,123,234.6,363.5,501.9,628,726.4,24.6,148.7,295.7,457.5,635.2,800.3,930.1,2,5
2012.8.23,Congress,0.683,0.8188,0.7695,0.732866667,0.6772,0.668,0.645566667,0,263,452,484,484,495,495,0,4,7,9,9,10,10,23.1,127.7,258.7,397.5,554.8,703.5,816.3,21.1,118.7,233,357,495.3,623.4,721.1,25.7,141.3,292.4,447.2,624.3,792.2,922.1,2,39
2012.8.24,Congress,0.7,0.7948,0.7728,0.744,0.6854,0.6686,0.645666667,8.5,262,451.5,484,484,495,495,1,4,7,10,10,10,11,23.2,123.4,255,391,546.7,697.6,811.2,21.1,113.8,232.2,352.3,488.9,618.8,717.8,26.5,137.7,286.1,439.4,614.7,785.2,915.3,2,9
2012.8.25,Congress,0.801,0.7832,0.7785,0.748333333,0.69535,0.66768,0.647866667,14.5,266.5,447.5,492.5,492.5,492.5,503.5,1,4,7,11,11,11,12,25.3,118.8,251.6,385,538.2,692.3,806.3,21.7,109.2,230.2,346.9,482,617.2,714.7,29.7,133,282,432.2,605.5,780.1,909.3,2,2
2012.8.26,Congress,0.723,0.7686,0.7706,0.755466667,0.7099,0.67328,0.6519,0,206,286,507,507,507,518,0,3,7,11,11,11,12,27.5,119.2,253,383.2,531.5,688.3,803.4,24.4,107.2,229.6,343.3,475.8,612.4,712.1,32.5,135.4,284.6,432.9,599.4,776.9,906.8,2,9
2012.8.27,Congress,0.599,0.7424,0.7741,0.760333333,0.719,0.67948,0.653566667,0,47.5,286,507,507,507,518,0,2,7,10,11,11,12,28.2,121.5,254.6,382.8,527.4,684.7,802.6,24.4,108.5,231.5,343.1,472,610.4,711.7,32.9,139,287.7,434.7,596.5,774.2,906.6,2,0
2012.8.28,Congress,0.695,0.7012,0.76,0.746733333,0.72495,0.682,0.651266667,15,23,286,475,507,507,518,1,3,7,10,12,12,12,26,127.3,255,386,524.8,682.1,801.8,21.9,112.7,231.4,345.7,469.7,608,710.4,29.8,147.3,288.6,439.7,594.5,771.6,906.8,2,5
2012.8.29,Congress,0.703,0.7036,0.7492,0.749733333,0.7339,0.68904,0.650333333,5,38,300,489.5,522,522,522,1,3,7,10,13,13,13,26,130.2,253.6,385.2,521.2,676.9,799.3,21.9,113.5,227.3,345.7,465.8,602.4,709.6,29.3,151.4,289.1,437.5,590.8,766.1,905,2,0
2012.8.30,Congress,0.858,0.7042,0.7437,0.753733333,0.7373,0.69712,0.651733333,42.5,34.5,301,482,527,527,527,1,3,7,10,14,14,14,21.4,133,251.8,384.6,518,671.2,796,19.1,114.3,223.5,344.5,461.2,596.3,705,24.8,154.2,287.2,436.2,586.4,759.7,901.4,2,3
2012.8.31,Congress,0.656,0.7156,0.7421,0.752266667,0.7455,0.71104,0.6614,0,62.5,268.5,348.5,569.5,569.5,569.5,0,3,6,10,14,14,14,23.9,129.1,248.3,382.1,512.3,660.6,786.3,18.3,111.7,218.9,341.3,455,587.5,697.7,28.8,149.3,284.7,433.9,582.2,748.7,891,2,5
2012.9.1,Congress,0.69,0.7022,0.7223,0.750133333,0.7458,0.71564,0.6654,0.5,62.5,110,348.5,569.5,569.5,569.5,1,4,6,11,14,15,15,25.1,125.5,247,380.1,508.3,652.9,779.4,22.4,105.6,214.1,337.1,448.7,577.6,689.2,29.2,145.6,284.6,433.3,580.3,742.1,884.3,2,3
2012.9.2,Congress,0.651,0.7204,0.7108,0.7468,0.74015,0.72404,0.6711,0,63,86,349,538,570,570,0,3,6,10,13,15,15,24.8,122.4,249.7,377.4,508.4,647.2,773.3,21,103.6,216.3,335,449.3,573.3,684.1,29.5,141.9,289.2,430.5,581.6,736.4,878.2,2,8
2012.9.3,Congress,0.714,0.7116,0.7076,0.736666667,0.7402,0.72944,0.6761,0.5,48,86,348,537.5,570,570,1,3,6,10,13,16,16,25.3,121.2,251.4,374.8,506.4,642.4,766.4,22.4,102.7,216.2,330,448.4,568.5,677.1,28.9,141.6,293,430.7,579.1,732.4,872,2,30
2012.9.4,Congress,0.841,0.7138,0.709,0.733733333,0.74375,0.7326,0.6829,95.5,43.5,78,344.5,525.5,570.5,570.5,1,3,6,10,13,17,17,21.5,120.5,253.5,372.3,505.1,638.5,759.7,18.4,103.2,217.5,326.7,447.7,564.4,671.6,24.9,141.2,295.4,428.4,577.4,727.6,865.1,2,144
2012.9.5,Congress,0.611,0.7104,0.713,0.731533333,0.7418,0.73848,0.6929,8.5,96.5,159,365,445,666,666,1,4,7,10,14,18,18,22.5,120.6,249.7,368.9,502.7,632.9,749.6,19.1,102.5,214.2,321.4,443.8,557.5,661.8,26.8,141.3,290.6,426,575.2,723.5,854.6,2,30
2012.9.6,Congress,0.529,0.7014,0.7018,0.715333333,0.73795,0.73692,0.697266667,0,105,167.5,215,453.5,674.5,674.5,0,3,7,9,14,17,18,21.9,119.2,244.7,366.2,499.3,627.5,741.3,16.6,103.3,208.9,317.4,440.4,552,654.2,26.7,139.3,284.9,423.9,572.6,719.6,846.5,2,3
2012.9.7,Congress,0.606,0.6692,0.6948,0.696933333,0.7274,0.72596,0.6977,7,104.5,167.5,190.5,453.5,642.5,674.5,1,4,7,10,14,17,19,22.4,116,238.4,365.7,493.4,624.4,733.6,17.9,97.5,201.1,313.8,432.5,546.8,645,27.1,136.8,278.7,426,567.3,718.4,839.7,2,18
2012.9.8,Congress,0.718,0.6602,0.6859,0.6918,0.71755,0.7242,0.696733333,28,111.5,159.5,197.5,459.5,649,681.5,1,4,7,10,14,17,20,20.6,113.6,234.8,365,488.4,620,726.8,17.6,94.4,197.1,310.6,424.4,542.8,636.4,23.8,134.4,276,427.4,565.1,713.5,833.1,2,0
2012.9.9,Congress,0.684,0.661,0.6874,0.693,0.71555,0.7272,0.697533333,0,139,182.5,217,483.5,664.5,709.5,0,3,6,9,13,16,20,21.3,108.9,229.4,362.4,481.2,614,720.3,17.8,89.6,192.8,307.1,416.3,537.3,628.7,25.4,129.3,270.5,424.7,557.7,706.7,827.9,2,23
2012.9.10,Congress,0.614,0.6296,0.67,0.6852,0.70605,0.71936,0.698666667,0,43.5,140,202.5,408.5,488.5,709.5,0,2,6,9,12,16,19,23.1,108.7,229.3,358.4,477.6,611.4,713.7,18.5,89,191.5,303.2,410.4,532.8,621.9,28.1,129.8,271.1,420.4,555.8,705,822.6,2,6
2012.9.11,Congress,0.531,0.6302,0.6658,0.677933333,0.69405,0.7164,0.692366667,0,35,140,202.5,250,488.5,677.5,0,2,5,9,11,16,18,22.9,109.3,228.5,354,475.5,608.6,711.8,18.2,88.4,191.7,297.3,405.8,528.8,618.6,28.1,131.1,270.4,416,555,703.7,822.8,2,8
2012.9.12,Congress,0.689,0.6306,0.6499,0.6734,0.68035,0.70804,0.6884,0,35,139.5,202.5,225.5,488.5,677,0,1,5,8,11,15,17,22.4,110.3,226.3,348.7,476,603.7,707.9,20.2,90,187.5,291.1,403.8,522.5,614.9,25.3,132.5,269.3,411.2,558.5,699.8,818.9,2,30
2012.9.13,Congress,0.871,0.6472,0.6537,0.673,0.68065,0.70348,0.689933333,10.5,28,139.5,187.5,225.5,487.5,664.5,1,1,5,8,11,15,17,20.1,110.3,223.9,345.1,475.3,598.7,703.7,18.4,92.3,186.7,289.4,402.9,516.7,612,22.5,130.7,265.1,406.7,558.1,695.8,813.6,2,5
2012.9.14,Congress,0.685,0.6778,0.6694,0.6842,0.6892,0.708,0.689633333,2.5,10.5,149.5,193,227.5,494,499,1,2,5,8,11,15,18,19.6,109.8,218.7,339.2,472.2,591,699.9,16.5,93.1,182.7,285.9,400.2,509.4,608.1,22.5,129.4,258.7,399.9,554.1,687.1,809,2,14
2012.9.15,Congress,0.568,0.678,0.6538,0.672666667,0.6834,0.70044,0.689533333,0,13,56.5,153,215.5,421.5,501.5,0,2,4,8,11,14,18,21,108.1,216.8,337.4,466.5,585.7,693.6,17.2,91.8,180.8,283.3,395,502.2,602.1,25.2,126.5,256.3,397.6,546.9,682.3,802.1,2,6
2012.9.16,Congress,0.601,0.6688,0.6495,0.6668,0.67565,0.689,0.6838,2.5,13,48,153,215.5,263,501.5,1,3,5,8,12,14,18,20,106,215.3,334.5,460,581.5,686.8,17.7,90.5,178.9,282.2,387.8,496.3,594.8,22.1,123.6,254.7,394,539.6,678.6,795.3,2,26
2012.9.17,Congress,0.868,0.6828,0.6567,0.660866667,0.67575,0.68084,0.677066667,100.5,15.5,50.5,155,218,241,503,1,4,5,9,12,15,18,17.3,103.1,213.4,329.4,451.8,579.1,679.4,16.3,90,180,277.5,381.1,493.8,586.5,18.7,117.6,250.1,386.9,528.8,676.1,788.1,2,5
2012.9.18,Congress,0.694,0.7186,0.6829,0.675333333,0.6844,0.68824,0.680733333,0,116,144,255.5,303.5,341.5,599.5,0,3,4,8,11,14,17,21,98,208.3,321.9,443.1,573.3,668.9,17.7,86.1,178.4,272.8,375.5,489,577.1,25.5,111,241.7,376.1,517.7,669.1,775.6,2,5
2012.9.19,Congress,0.639,0.6832,0.6805,0.674,0.68395,0.688,0.674733333,0,105.5,116,255,298.5,333,524.5,0,2,4,7,10,13,16,20.6,98.9,208.7,317.6,438.1,571.1,665,17.5,85.4,178.5,268.1,371.3,485.6,571.1,25.1,114,243.4,372.7,513.9,668.1,773.8,2,26
2012.9.20,Congress,0.696,0.674,0.676,0.660533333,0.673,0.68152,0.667566667,0,103,116,159.5,256,318.5,366,0,2,4,6,10,13,15,20.1,99.9,208,316.7,437.3,566.4,660.4,15.9,86.4,178.2,267.2,369.7,481.4,565.5,24.3,116.6,243.1,372.9,514.2,663.5,770,2,9
2012.9.21,Congress,0.683,0.6996,0.6842,0.6662,0.675,0.68044,0.663933333,0,103,116,151,256,318.5,341.5,0,1,4,6,9,13,15,20.3,99,205,314.3,433.5,559,658.1,17.7,85.1,175.6,264,367.3,472.9,561.2,24.8,115.7,239.3,370.4,509.7,655.3,769.7,2,3
2012.9.22,Congress,0.606,0.716,0.6994,0.676466667,0.67465,0.6838,0.663933333,0,100.5,116,151,255.5,318.5,341.5,0,0,4,5,9,12,14,21.1,99.3,202.4,312.7,428.7,551.1,655.3,16.1,85.1,175.1,265.1,362.6,466.2,557.8,26.2,118.4,236,368.5,505.3,647.2,768.8,2,3
2012.9.23,Congress,0.566,0.6636,0.6911,0.676466667,0.6724,0.68024,0.6608,0,0,116,144,255.5,303.5,333,0,0,3,4,8,11,13,21.3,103.1,201.1,311.4,425,546.2,653.2,16.8,84.9,171,263.3,357.7,460.4,552.8,26.7,125.9,236.9,367.6,502,643.6,768.5,2,6
2012.9.24,Congress,0.498,0.638,0.6606,0.666333333,0.665,0.67476,0.652966667,0,0,105.5,116,255,298.5,318.5,0,0,2,4,7,10,13,21.5,103.4,202.3,312.1,421,541.5,649.2,16.7,84,169.4,262.5,352.1,455.3,547.9,27.5,127.1,241.1,370.5,499.8,641,765.5,2,6
2012.9.25,Congress,0.523,0.6098,0.6419,0.653933333,0.64785,0.66036,0.645466667,0,0,103,116,159.5,256,318.5,0,0,2,4,6,10,13,22,104.3,204.2,312.3,421,541.6,643.2,17.3,83.2,169.6,261.4,350.4,452.9,540.2,27.4,129.5,246.1,372.6,502.4,643.7,760.5,2,56
2012.9.26,Congress,0.6,0.5752,0.6374,0.647866667,0.64345,0.65504,0.642933333,0,0,103,116,151,256,318.5,0,0,1,4,6,9,12,21.2,106.2,205.2,311.2,420.5,539.7,637,17,84.6,169.7,260.2,348.6,451.9,533.1,25.3,132.6,248.3,371.9,503,642.3,755,2,11
2012.9.27,Congress,0.62,0.5586,0.6373,0.652466667,0.647,0.65144,0.639766667,0,0,100.5,116,151,255.5,303.5,0,0,0,4,5,9,11,20.2,107.1,206.4,309.5,419.8,535.8,632.2,18,83.9,169,259,349,446.5,528.2,23.6,133.1,251.5,369.1,501.6,638.4,750.5,2,3
2012.9.30,Congress,0.638,0.6108,0.6103,0.631533333,0.64315,0.64044,0.630233333,0,15.5,15.5,118.5,131.5,175,271.5,0,2,2,4,6,8,11,16.4,98.8,203.1,303,411.1,519.8,616.5,12.1,82.8,166,252.4,344.2,433.2,517.4,20.5,119,248.5,365.1,491.6,621.4,733.9,2,0
2012.10.1,Congress,0.643,0.6338,0.6045,0.6362,0.64435,0.64152,0.6285,0,15.5,15.5,118.5,131.5,166.5,271,0,2,2,3,6,8,11,18.1,93.2,199.4,298.4,404.4,513.7,607.8,13.4,77.6,162.2,247.3,337.8,426.2,507.1,23.2,112.1,244.7,360.4,484,615.1,725.2,2,12
2012.10.2,Congress,0.643,0.6424,0.6005,0.639,0.64995,0.64608,0.628233333,0,15.5,15.5,116,131.5,166.5,271,0,2,2,2,6,7,10,19.3,90.1,197.2,296.5,399.6,509.9,601.1,14.9,74,157.9,243,333,423,499.5,25,110,243.1,361.5,479.1,611.6,718.9,2,5
2012.10.3,Congress,0.604,0.647,0.6042,0.624,0.64765,0.64756,0.625866667,0,15.5,15.5,15.5,131.5,159.5,270.5,0,1,2,2,5,6,9,20.1,89.2,195.4,298.5,396.5,506.8,595.1,15.3,70.9,156.7,241.6,327.7,420,492,25.9,111.4,241.9,367.8,478.8,609.5,715,2,0
2012.10.4,Congress,0.616,0.6232,0.608,0.618,0.6343,0.643,0.617966667,0,0.5,15.5,15.5,121,131.5,175,0,0,2,2,4,6,8,19.3,90.6,194.2,297.6,396.5,506.3,593.7,15.1,70.2,155.2,239.2,324.6,417.7,488.9,23.9,114.1,241.1,368.2,482.2,611.6,716,2,9
2012.10.5,Congress,0.614,0.6288,0.6198,0.616466667,0.63085,0.64028,0.618133333,0,0,15.5,15.5,118.5,131.5,166.5,0,0,2,2,4,6,8,19.3,93.2,192,296.3,396.2,504.3,590.5,15.4,70.8,153.6,236.8,323.2,415,484.9,22.9,118.5,237.5,367,483.6,610.1,713.1,2,0
2012.10.6,Congress,0.529,0.624,0.6289,0.611,0.63315,0.64028,0.620966667,0,0,15.5,15.5,118.5,131.5,166.5,0,0,2,2,3,6,7,19.6,96.1,189.3,295.5,394.5,500.5,587.9,16.4,74.1,151.7,236.3,321.4,411.9,483.7,24.2,120.9,233,365.6,481.3,604.9,709.3,2,6
2012.10.7,Congress,0.549,0.6012,0.6218,0.600733333,0.62955,0.6402,0.6184,0,0,15.5,15.5,116,131.5,159.5,0,0,2,2,2,6,6,18.9,97.6,187.7,294.8,394.1,497.2,585.1,14.9,77.1,151.1,235,320.1,410.1,482.2,24.6,121.9,231.9,365,483.4,601,706.4,2,8
2012.10.8,Congress,0.53,0.5824,0.6147,0.596933333,0.6136,0.6346,0.612766667,0,0,15.5,15.5,15.5,131.5,131.5,0,0,1,2,2,5,6,18.8,97.2,186.4,292.6,395.7,493.7,583.4,15.1,77.1,148,233.8,318.7,404.8,479.5,24,121.5,232.9,363.4,489.3,600.3,707.2,2,5
2012.10.9,Congress,0.6,0.5676,0.5954,0.594533333,0.6054,0.62096,0.607633333,0,0,0.5,15.5,15.5,121,131.5,0,0,0,2,2,4,6,17.4,95.9,186.5,290.1,393.5,492.4,580.9,14.2,76.9,147.1,232.1,316.1,401.5,476.8,21.9,119.6,233.7,360.7,487.8,601.8,705.8,2,8
2012.10.10,Congress,0.696,0.5644,0.5966,0.601333333,0.60345,0.61756,0.607166667,0.5,0,0,15.5,15.5,118.5,131.5,1,1,1,3,3,5,7,16.6,94,187.2,286,390.3,490.2,575.2,13.5,76,146.8,229.6,312.8,399.2,472.5,21.6,117.6,236.1,355.1,484.6,601.2,699.6,2,6
2012.10.11,Congress,0.474,0.5808,0.6024,0.612866667,0.60345,0.62268,0.612666667,0,0.5,0.5,16,16,119,132,0,1,1,3,3,4,7,14.4,91.3,187.4,280.6,386.8,485.8,568.9,10.5,74.1,148.2,225.8,310.4,395.5,467.8,18.6,116.3,237.2,349.3,481.9,597.6,693.1,2,5
2012.10.12,Congress,0.518,0.5698,0.5855,0.604466667,0.593,0.6176,0.6055,0,0.5,0.5,16,16,116.5,132,0,1,1,3,3,3,6,15.6,86.1,183.7,273.8,380.9,480.2,560.9,9.9,68.2,145.3,219.3,303.2,388.3,458.1,21.2,110.7,232.6,342.6,475.7,594.1,686.4,2,5
2012.10.13,Congress,0.54,0.5636,0.573,0.597666667,0.5886,0.6036,0.593733333,0,0.5,0.5,16,16,16,121.5,0,1,1,2,3,3,5,16.8,82.8,180,269.2,375.4,478.5,556.4,12.1,63.2,140.3,211.2,297,381.9,449.6,22.9,107.3,228.8,340.2,470.7,596.6,685.1,2,5
2012.10.14,Congress,0.399,0.5656,0.5666,0.585466667,0.5873,0.59744,0.5889,0,0.5,0.5,1,16,16,119,0,1,1,1,3,3,5,16.8,80.8,176.7,267.3,370.9,474.3,553.6,12.7,60.2,137.1,207.3,292.3,376.3,445.2,21.6,106.2,225.8,339.9,466.9,594,685.5,2,3
2013.6.20,Congress,0.585,0.7324,0.6778,0.615466667,0.588,0.61484,0.584766667,0,22.5,29,29,29,85,85,0,1,3,3,3,6,6,25.5,115.1,234.4,362.8,472.8,569.6,655.6,19.8,100.4,201.5,305.3,385.9,468.8,529.4,31.1,135.6,274.6,427.9,568,683.1,797.4,2,0
2013.6.21,Congress,0.575,0.7326,0.7008,0.619933333,0.59395,0.61988,0.5878,0,22.5,29,29,29,85,85,0,1,2,3,3,5,6,25.9,116.1,232.7,363.4,476.9,571.2,661.5,22.3,100,199.9,305.9,391.8,468.2,535.4,30.3,137.5,273.7,429.2,571.7,685.3,802.5,2,19
2013.6.22,Congress,0.639,0.708,0.7004,0.621,0.60055,0.61072,0.5872,0,22.5,26.5,29,29,36.5,85,0,1,1,3,3,4,6,24.6,119.4,235.1,364.2,481,577.7,666,22.2,102.8,201.6,307.2,396.5,472.8,542.6,29.3,140.3,277.6,430.1,574.4,692.8,803.2,2,190
2013.6.23,Congress,0.696,0.6822,0.6789,0.629666667,0.6082,0.60064,0.588866667,0,22.5,22.5,29,29,31,85,0,0,1,3,3,3,6,22.4,121.6,239,363.1,482.7,583.4,670.1,19.8,105.8,204.4,308.7,403.4,478.1,550.8,26.3,142.9,283.5,428.2,573.8,700.6,805.4,2,40
2013.6.24,Congress,0.666,0.6412,0.678,0.643733333,0.6135,0.59336,0.595533333,0,0,22.5,29,29,29,85,0,0,1,3,3,3,6,23.4,122.3,238.3,359.6,484.1,589.9,668,19.5,105.1,205.2,307.9,406.7,483.4,552.9,29.5,146.2,282.3,423.9,573.9,709,800.1,2,56
2013.6.25,Congress,0.586,0.6322,0.6823,0.6626,0.61965,0.59684,0.602433333,0,0,22.5,29,29,29,85,0,0,1,3,3,3,5,24.7,121.8,236.9,356.2,484.6,594.6,667.5,20.5,103.6,204,305.1,408.9,489.5,552,29.7,146.5,282.1,421.1,574.4,714.5,800.7,2,133
2013.6.26,Congress,0.598,0.6324,0.6825,0.678,0.62305,0.60164,0.595166667,0,0,22.5,29,29,29,36.5,0,0,1,2,3,3,4,24.5,121,237.1,353.7,484.4,597.9,672.8,20.8,104.3,204.3,304.2,410.2,496.1,554.8,30,145.1,282.6,418.8,574.3,716.8,807.6,2,501
2013.6.27,Congress,0.631,0.637,0.6725,0.679266667,0.625,0.60784,0.5854,0,0,22.5,26.5,29,29,31,0,0,1,1,3,3,3,25,119.6,239,354.7,483.8,600.6,678.4,20.5,102.8,205.6,304.4,410,499.3,558.7,31.3,144.8,285.1,422.4,574.9,719.2,816.1,2,118
2013.6.28,Congress,0.611,0.6354,0.6588,0.6644,0.6311,0.61364,0.577166667,1,0,22.5,22.5,29,29,29,1,1,1,2,4,4,4,25.2,120,241.6,359,483.1,602.7,687.5,21,101.1,206.9,305.5,409.8,504.5,564.7,29.8,146.8,289.7,430.3,575,720.6,829.5,2,991
2013.6.29,Congress,0.548,0.6184,0.6298,0.658133333,0.6374,0.61448,0.578233333,0,1,1,23.5,30,30,30,0,1,1,2,4,4,4,27,122.8,245.1,361.1,482.4,606.9,694,22,102.3,207.4,307.5,410.2,509,572.3,32.4,150.3,296.5,432.6,574.2,724.2,835.3,2,268
2013.6.30,Congress,0.604,0.5948,0.6135,0.653133333,0.64565,0.61468,0.580966667,0,1,1,23.5,30,30,30,0,1,1,2,4,4,4,28,126.4,248.2,363.3,482.6,611,699.6,23.5,104.8,208.4,308.8,409.9,513.7,580.4,32.7,153.2,299.7,435.3,574.3,727.6,840.3,2,0
2013.7.1,Congress,0.584,0.5984,0.6154,0.654466667,0.6581,0.61812,0.586333333,0,1,1,23.5,30,30,30,0,1,1,2,3,4,4,26.6,129.7,250.7,366.8,483.4,614.1,705.8,22.9,107.8,212.1,312.1,412,518,586.3,31.7,156.2,301.3,438.8,575,730.5,845.4,2,20485
2013.7.2,Congress,0.825,0.5956,0.6163,0.646866667,0.65835,0.61912,0.5896,47.5,1,1,23.5,27.5,30,30,1,2,2,3,3,5,5,24.1,131.8,251.4,370.8,486.5,615.6,709.5,21.5,109.9,212.7,315.5,414.3,519.9,593.9,27.9,157.9,302.7,443,580.3,732.8,847.2,2,13667
2013.7.3,Congress,0.691,0.6344,0.6349,0.650666667,0.6569,0.63176,0.597433333,0,48.5,48.5,71,71,77.5,77.5,0,1,2,2,3,5,5,24.8,130.9,250.9,372.5,489.9,614,712.6,20,110.9,212,317.8,416.4,520.7,598.9,30.2,154.5,301.3,444.2,584.8,729.5,848.9,2,72
2013.7.4,Congress,0.843,0.6504,0.6344,0.636666667,0.6562,0.64,0.602366667,17.5,47.5,48.5,48.5,71,77.5,77.5,1,2,3,3,4,6,6,24.8,130.5,253.3,375.6,491.6,612.9,714.5,22.7,109.9,212.2,317.3,417.4,520.1,601.6,27.5,154.9,305.2,451.4,587.5,729.1,850.1,2,235
2013.7.5,Congress,0.734,0.7094,0.6521,0.645466667,0.6672,0.6584,0.6132,1.5,65,66,66,88.5,95,95,1,3,4,4,5,7,7,25.5,128.3,254.7,376.5,491.6,610.9,714.4,21.9,110.6,215.4,319,419.4,520.5,605.1,30.2,150,303.2,449.7,585.3,724.3,847.8,2,56
2013.7.6,Congress,0.73,0.7354,0.6669,0.6554,0.6747,0.67356,0.619033333,0,66.5,67.5,67.5,90,96.5,96.5,0,3,4,4,5,6,7,24.5,125.8,255.5,376.5,492.6,609.2,714.8,21.2,109,216.8,321.1,421.1,521,606,30.1,147.5,303.7,448.8,586.3,722.5,848.6,2,54
